session_key,run_id,broad_no,user_id,category_id,discovery_group,hidden_candidate_priority,cluster_number,silver_suspicious,normal_seed,gmm_unsup_cluster,gmm_max_prob,hdbscan_unsup_cluster,reason_codes,score_rule_directional,rule_mismatch_pct,normal_anomaly_pct,density_anomaly_pct,score_hdbscan_noise,unsupervised_hidden_score,viewer_med,viewer_max,chat_mean,unique_mean,zero_rate,zrun_max,gap_med,gap_max,n,start,end
134_18975871,134,18975871,cf6de97a15f6b6fb01709d63b1982082,림월드,confirmed_suspicious,high,1,1,False,5,0.8884102589351605,-1,high_rule_mismatch|normal_manifold_outlier|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9234390992835209,0.9524053224155579,0.9355168884339816,0.9117195496417605,1.0,0.9431166837256909,105.0,115.0,1.2434782608695651,0.9739130434782608,0.4,7,3.9608131695975777,4.7535901911063645,115,2026-05-19 17:00:00,2026-05-19 18:59:00
141_19008188,141,19008188,1b72f1d611d7567b000ebb868cdd112b,로스트아크,confirmed_suspicious,high,1,1,False,5,0.7556413391987009,-1,high_rule_mismatch|normal_manifold_outlier|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9012282497441145,0.9385875127942682,0.9319344933469806,0.939611054247697,1.0,0.9426049129989764,87.0,101.0,1.6974789915966386,1.050420168067227,0.3949579831932773,7,3.737669618283368,4.624972813284271,119,2026-05-21 15:00:00,2026-05-21 17:01:00
142_19013373,142,19013373,ead28b71f3fdd5e8b52321825217a065,talk,confirmed_suspicious,high,1,1,False,5,0.9869317664827897,-1,high_rule_mismatch|normal_manifold_outlier|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9143807574206756,0.946775844421699,0.931166837256909,0.9186284544524054,1.0,0.9410056294779938,132.0,146.0,3.80672268907563,2.638655462184874,0.4453781512605042,8,4.189654742026425,4.983606621708336,119,2026-05-21 17:00:00,2026-05-21 18:59:00
165_19116757,165,19116757,a9983d950a0ba4471b3d60bb9c5e0dd7,로스트아크,confirmed_suspicious,high,1,1,False,5,0.811139258120316,-1,high_rule_mismatch|normal_manifold_outlier|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9234390992835211,0.9529170931422722,0.9272006141248721,0.9086489252814739,1.0,0.9397709825997953,120.0,136.0,1.7372881355932204,1.2203389830508475,0.3983050847457627,4,4.127134385045092,4.890349128221754,118,2026-05-27 15:00:00,2026-05-27 17:00:00
120_18889850,120,18889850,de3311bb46fb85d9301ef304f9b308a3,검은사막,confirmed_suspicious,high,1,1,False,6,0.8513294458581198,-1,high_rule_mismatch|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.957164790174002,0.9728761514841351,0.8783265097236438,0.9557318321392017,1.0,0.9390672978505629,457.5,736.0,2.043859649122807,1.1228070175438596,0.3508771929824561,4,5.485361916644296,6.602587892189336,114,2026-05-14 23:00:00,2026-05-15 00:54:00
165_19117727,165,19117727,000408038eda5ff54260c2a3b4315e28,월드 오브 워크래프트: 한밤,confirmed_suspicious,high,1,1,False,5,0.6115160878864099,-1,high_rule_mismatch|normal_manifold_outlier|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9249744114636641,0.9544524053224156,0.917093142272262,0.919396110542477,1.0,0.9389201637666325,132.0,161.0,2.15702479338843,1.603305785123967,0.396694214876033,5,4.174387269895637,5.081404364984463,121,2026-05-27 15:00:00,2026-05-27 17:01:00
107_18836680,107,18836680,82e80a65edeb2bbefae9125ee7281a2a,트릭컬 리바이브,confirmed_suspicious,high,1,1,False,5,0.9930894337258023,-1,high_rule_mismatch|normal_manifold_outlier|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9397645854657114,0.9631525076765609,0.917093142272262,0.9035312180143296,1.0,0.9387922210849539,144.0,274.0,1.7647058823529411,1.100840336134454,0.3781512605042016,8,4.262679877041316,5.616771097666572,119,2026-05-11 20:00:00,2026-05-11 22:01:00
118_18886256,118,18886256,c8e5611851a6df0e76a0ba35d1be2542,V 라이징,confirmed_suspicious,high,1,1,False,6,0.5733084213278715,-1,high_rule_mismatch|normal_manifold_outlier|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9113613101330603,0.9442169907881269,0.9277123848515866,0.9168372569089048,1.0,0.9385427328556807,93.0,123.0,1.8823529411764703,1.3529411764705883,0.3697478991596639,6,3.9120230054281455,4.77912349311153,119,2026-05-14 17:00:00,2026-05-14 19:01:00
145_19026423,145,19026423,bd6e67ad873b9f96f1480547bba0f097,프로젝트 좀보이드,confirmed_suspicious,high,1,1,False,5,0.6767335259609717,-1,high_rule_mismatch|normal_manifold_outlier|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9367451381780961,0.9600818833162743,0.9083930399181166,0.9201637666325486,1.0,0.9379989764585464,148.0,166.0,1.9083333333333328,1.1666666666666667,0.4083333333333333,5,4.29043598403971,5.068904202220232,120,2026-05-22 15:00:00,2026-05-22 16:59:00
122_18904393,122,18904393,783f853d5504c4bf2f07ad78ed2a4ff6,로스트아크,confirmed_suspicious,high,1,1,False,5,0.9021182310498844,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9487717502558853,0.9687819856704196,0.9115916069600819,0.8950870010235414,1.0,0.9371481576253838,189.0,199.0,1.1764705882352942,1.0,0.4117647058823529,4,4.579852378003801,5.267858159063328,17,2026-05-15 17:00:00,2026-05-15 17:16:00
40_18407049,40,18407049,11b9646ffae19d55d923ef3860fee839,명일방주: 엔드필드,confirmed_suspicious,high,1,1,False,5,0.5858052930061637,-1,high_rule_mismatch|normal_manifold_outlier|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9307574206755375,0.9580348004094166,0.9016120777891504,0.9268167860798362,1.0,0.9362397645854655,145.0,160.0,1.9915254237288136,1.5677966101694916,0.288135593220339,6,4.255612709818223,5.068904202220232,118,2026-04-17 17:00:00,2026-04-17 19:00:00
141_19010650,141,19010650,8a068e9ef9120a1a613b521b9fb44c42,전략적 팀 전투 : 우주의 신들,confirmed_suspicious,high,1,1,False,6,0.7739550433067112,-1,high_rule_mismatch|normal_manifold_outlier|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9246161719549642,0.9534288638689867,0.904682702149437,0.9257932446264074,1.0,0.9354976970317298,142.0,171.0,1.9230769230769231,1.7179487179487178,0.3846153846153846,4,4.241326752570746,5.030437921392435,39,2026-05-21 15:00:00,2026-05-21 15:38:00
118_18887972,118,18887972,ae55f4ea68021521462b1747efa38e59,러스트,confirmed_suspicious,high,1,1,False,6,0.6607447222311745,-1,high_rule_mismatch|normal_manifold_outlier|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9371545547594676,0.9611054247697032,0.9080092118730809,0.9053224155578301,1.0,0.9352546059365404,147.0,159.0,1.5210084033613445,1.2016806722689075,0.3697478991596639,5,4.304065093204169,5.043425116919247,119,2026-05-14 17:00:00,2026-05-14 18:59:00
150_19046938,150,19046938,5fa7a876b66aca4903d1697582df124d,라스베이거스 시뮬레이터,confirmed_suspicious,high,1,1,False,5,0.9925487878851206,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9581371545547593,0.973899692937564,0.9041709314227226,0.8868986693961105,1.0,0.9347044524053224,696.0,1004.0,2.024793388429752,1.6611570247933884,0.3305785123966942,5,5.66988092298052,6.912742820493176,121,2026-05-23 17:00:00,2026-05-23 19:00:00
102_18817449,102,18817449,ab067e483dcf6d16d4c07ea964e3b886,리그 오브 레전드,confirmed_suspicious,high,1,1,False,5,0.9997982130278775,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9814227226202661,0.9907881269191402,0.9470317297850562,0.768935516888434,1.0,0.9320240532241554,665.0,1255.0,1.1,0.8416666666666667,0.4916666666666666,14,5.901265343491929,7.135687347028144,120,2026-05-10 17:00:00,2026-05-10 19:01:00
38_18386412,38,18386412,2f9ed6e761aa28888f7ed82897f5948b,스텔라 소라,confirmed_suspicious,high,1,1,False,5,0.8089540023836479,-1,high_rule_mismatch|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9477482088024566,0.9682702149437052,0.8705220061412487,0.9401228249744115,1.0,0.9316018423746162,581.0,980.0,2.4878048780487805,1.670731707317073,0.2682926829268293,4,5.446588716990025,6.752270376141742,82,2026-04-16 20:00:00,2026-04-16 21:21:00
133_18976628,133,18976628,76e076e19ac2cac9a5c1e856b8fc7681,그림/아트,confirmed_suspicious,high,1,1,False,5,0.7176344428473155,-1,high_rule_mismatch|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9438075742067553,0.9651995905834186,0.872057318321392,0.9411463664278403,1.0,0.9312691914022517,257.0,304.0,2.809917355371901,2.173553719008265,0.371900826446281,7,4.783316371371566,5.720311776607412,121,2026-05-19 15:00:00,2026-05-19 17:01:00
161_19099580,161,19099580,6d19acd7aee6783ede66bbb1261381a5,로스트아크,confirmed_suspicious,high,1,1,False,5,0.9963850254410425,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9210337768679631,0.9518935516888434,0.9213152507676562,0.8776867963152508,1.0,0.931160440122825,131.5,156.0,2.5083333333333333,1.3416666666666666,0.3416666666666667,9,4.034240638152395,5.056245805348308,120,2026-05-26 15:00:00,2026-05-26 17:00:00
121_18905066,121,18905066,8ec9c61f5a46916624a433c036342cf1,스포츠,confirmed_suspicious,high,1,1,False,5,0.9959743126816012,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9506653019447286,0.970317297850563,0.9039150460593655,0.8748720573183213,1.0,0.9309557318321392,759.0,842.0,2.04040404040404,1.404040404040404,0.3333333333333333,3,5.916202062607435,6.731018100482083,99,2026-05-15 15:00:00,2026-05-15 16:43:00
133_18975331,133,18975331,a9ee9a98bf5170d4b4dfb23ef8e4676b,이터널 리턴,confirmed_suspicious,high,1,1,False,5,0.7929176866155572,-1,high_rule_mismatch|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9471340839303991,0.9677584442169908,0.8615660184237461,0.9508700102354146,1.0,0.9304375639713407,599.0,634.0,2.833333333333333,2.282051282051282,0.2564102564102564,6,5.4273474381569216,6.447305862541213,78,2026-05-19 15:00:00,2026-05-19 16:35:00
137_18992721,137,18992721,9203a8ad5100b267b7623c2248281228,하스스톤,hidden_candidate,high,0,0,False,5,0.9449994180955249,-1,high_rule_mismatch|normal_manifold_outlier|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9024053224155578,0.9390992835209826,0.9132548618219036,0.9050665301944729,1.0,0.9293372569089046,127.0,150.0,2.4201680672268906,1.8067226890756305,0.2521008403361344,7,3.9219733362813134,4.941642422609304,119,2026-05-20 15:00:00,2026-05-20 17:01:00
122_18901980,122,18901980,238a2870b188f1c47bb1c02f4e28902c,서브노티카 2,confirmed_suspicious,high,1,1,False,5,0.9990077715000365,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9733367451381781,0.9866939611054247,0.925921187308086,0.7975946775844422,1.0,0.9289342374616172,226.5,235.0,0.6875,0.625,0.5,6,5.0821560854090135,5.44673737166631,16,2026-05-15 17:00:00,2026-05-15 17:15:00
153_19064654,153,19064654,aef0c98592271de9ec4906eca2987e05,서브노티카 2,confirmed_suspicious,high,1,1,False,5,0.9878440760341042,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9470317297850563,0.9672466734902764,0.9063459570112589,0.8610542476970318,1.0,0.9279682702149435,155.0,169.0,1.4462809917355373,1.1239669421487604,0.4628099173553719,6,4.394449154672438,5.117993812416755,121,2026-05-24 15:00:00,2026-05-24 17:00:00
101_18817027,101,18817027,714205d014f45e311dcfdafcf9e7400f,명조:워더링 웨이브,confirmed_suspicious,high,1,1,False,5,0.993705603982857,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9438587512794268,0.965711361310133,0.9154298874104402,0.8446775844421699,1.0,0.9273349539406346,146.0,167.0,1.6166666666666667,1.2,0.4583333333333333,7,4.327432998270655,5.068904202220232,120,2026-05-10 15:00:00,2026-05-10 17:01:00
153_19064257,153,19064257,8a068e9ef9120a1a613b521b9fb44c42,전략적 팀 전투 : 우주의 신들,confirmed_suspicious,high,1,1,False,5,0.9890335840350156,-1,high_rule_mismatch|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9140225179119754,0.9462640736949847,0.8895854657113613,0.9030194472876152,1.0,0.923151228249744,176.0,262.0,3.5041322314049586,2.628099173553719,0.2892561983471074,11,4.179502370562407,5.488937726156687,121,2026-05-24 15:00:00,2026-05-24 17:00:00
161_19099334,161,19099334,666a784d1047c8d3ecc7bfb3e63ea3b4,로스트아크,confirmed_suspicious,high,1,1,False,5,0.739306374974441,-1,high_rule_mismatch|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.929324462640737,0.9575230296827022,0.8687308085977482,0.9176049129989765,1.0,0.9227098259979529,234.0,263.0,3.1322314049586777,2.206611570247934,0.3140495867768595,7,4.422848629194136,5.575949103146316,121,2026-05-26 15:00:00,2026-05-26 17:00:00
117_18885330,117,18885330,19eb0acaace563a6fc66bae5fabf3a22,마비노기,confirmed_suspicious,high,1,1,False,5,0.9861792183390417,-1,high_rule_mismatch|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9506141248720572,0.9698055271238485,0.8829324462640737,0.8702661207778914,1.0,0.9225115148413511,225.0,274.0,2.341666666666667,1.6416666666666666,0.4333333333333333,7,4.729575835019485,5.594711379601839,120,2026-05-14 15:00:00,2026-05-14 17:00:00
133_18974563,133,18974563,0f4d9f20aa461c5da5c68e4e65d35ff9,디아블로 4: 증오의 군주,confirmed_suspicious,high,1,1,False,5,0.9981882639288171,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9321903787103378,0.9585465711361311,0.9224667349027635,0.8178096212896622,1.0,0.9219165813715455,116.5,134.0,1.2692307692307692,1.0,0.4615384615384615,4,4.1932574338870605,4.836281906951478,26,2026-05-19 15:00:00,2026-05-19 15:26:00
161_19096809,161,19096809,988f7ce0360c7e5d4636c59d39838f3d,림월드,confirmed_suspicious,high,1,1,False,6,0.9317239596242021,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_low_chat,0.8792732855680656,0.9237461617195496,0.9215711361310133,0.8802456499488229,1.0,0.9219101842374616,80.0,101.0,1.9661016949152543,1.5508474576271187,0.3305084745762712,4,3.650573902928016,4.624972813284271,118,2026-05-26 15:00:00,2026-05-26 16:59:00
161_19097843,161,19097843,75bd327f6ba6f57106c79fe3f2c3d19f,발로란트,confirmed_suspicious,high,1,1,False,5,0.993561705662215,-1,high_rule_mismatch|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9668372569089048,0.9790174002047083,0.8824206755373594,0.8464687819856704,1.0,0.9207970829068577,269.0,324.0,1.1538461538461535,1.0598290598290598,0.452991452991453,7,4.993828175779875,5.752572638825633,117,2026-05-26 15:00:00,2026-05-26 16:59:00
114_18866590,114,18866590,19f9ece522b9155b4e577d7b9b46103a,이터널 리턴,confirmed_suspicious,high,1,1,False,5,0.9922600573826008,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9159160696008188,0.9483111566018424,0.9027635619242579,0.8625895598771751,1.0,0.9203940634595701,150.0,190.0,2.1666666666666665,1.6,0.3,8,3.9971474932079887,5.214935757608986,120,2026-05-13 17:00:00,2026-05-13 19:00:00
119_18888496,119,18888496,0076a519f147ee9fd0959bf02f9571ca,왕좌의 게임: 킹스로드,confirmed_suspicious,high,1,1,False,5,0.9974919065642077,-1,high_rule_mismatch|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9617195496417604,0.9754350051177073,0.8831883316274309,0.8441658137154555,1.0,0.9193513306038894,632.0,716.0,1.8333333333333333,1.5416666666666667,0.35,5,5.786129921507666,6.57507584059962,120,2026-05-14 20:00:00,2026-05-14 22:01:00
37_18387734,37,18387734,714205d014f45e311dcfdafcf9e7400f,엘든 링,confirmed_suspicious,high,1,1,False,6,0.8120946812848703,-1,high_rule_mismatch|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9285056294779939,0.9564994882292733,0.8679631525076765,0.8986693961105425,1.0,0.9182958034800408,182.0,200.0,2.425,1.775,0.2666666666666666,4,4.477336814478206,5.303304908059076,120,2026-04-16 17:00:00,2026-04-16 19:00:00
146_19027695,146,19027695,66d99407a0ad3df28903321ed999954d,로스트아크,confirmed_suspicious,high,1,1,False,6,0.9206142134731848,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_low_chat,0.8857727737973388,0.9283520982599796,0.9031473899692938,0.8853633572159672,1.0,0.918097492323439,121.0,133.0,2.685714285714285,1.6571428571428573,0.3428571428571428,5,3.729701448634192,4.844187086458591,35,2026-05-22 17:00:00,2026-05-22 17:34:00
170_19133657,170,19133657,f2361ff9b8cbcef7fe5fdb0f03d4778a,이환,confirmed_suspicious,high,1,1,False,6,0.9218530988945143,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_low_chat,0.874002047082907,0.9181166837256909,0.91453428863869,0.8833162743091095,1.0,0.9180910951893552,112.0,136.0,2.5867768595041323,1.851239669421488,0.2809917355371901,6,3.610917912644224,4.90527477843843,121,2026-05-28 17:00:00,2026-05-28 19:01:00
141_19002842,141,19002842,9eef2be9e25d137c0f55b13673e40749,발로란트,confirmed_suspicious,high,1,1,False,6,0.9963778325102717,-1,high_rule_mismatch|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9177584442169907,0.9498464687819856,0.8975179119754351,0.8526100307062436,1.0,0.9170995394063458,161.0,177.0,2.9743589743589745,2.452991452991453,0.358974358974359,4,4.350277936359301,5.170483995038151,117,2026-05-21 15:00:00,2026-05-21 16:59:00
108_18838113,108,18838113,371259eaf5ec1635b4807b612272f431,talk,confirmed_suspicious,high,1,1,False,5,0.9185647308431605,-1,high_rule_mismatch|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9571136131013306,0.9723643807574207,0.8410951893551689,0.9068577277379735,1.0,0.916082395087001,398.0,455.0,1.7583333333333333,1.5166666666666666,0.4,4,5.284432602074956,6.09807428216624,120,2026-05-11 23:00:00,2026-05-12 00:59:00
104_18821112,104,18821112,4b00ded9b083e31c29dc509d7e063c7a,오버워치,hidden_candidate,high,0,0,False,6,0.49968855445508065,-1,high_rule_mismatch|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_gap|very_low_chat,0.9123336745138179,0.9452405322415558,0.8391760491299897,0.9549641760491301,1.0,0.9155386386898668,610.0,787.0,3.776859504132232,2.884297520661157,0.1487603305785124,3,5.145554611995626,6.664409020350408,121,2026-05-10 23:00:00,2026-05-11 01:01:00
113_18865711,113,18865711,b628d1039a84ecc703804e17acee2eb3,리그 오브 레전드,hidden_candidate,high,0,0,False,5,0.6316319529390366,-1,high_rule_mismatch|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate,0.8922210849539407,0.9319344933469805,0.8462128966223131,0.964431934493347,1.0,0.9152379733879222,261.0,429.0,4.570247933884297,2.958677685950413,0.1652892561983471,8,4.123093975508087,5.902633333401366,121,2026-05-13 15:00:00,2026-05-13 17:00:00
110_18852005,110,18852005,80b36a0ae8e887e893ce0014dbfece4a,talk,hidden_candidate,high,0,0,False,4,0.9888862459349667,-1,high_rule_mismatch|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_gap|very_low_chat,0.9104401228249743,0.9437052200614124,0.8645087001023541,0.90992835209826,1.0,0.9148605424769702,860.0,997.0,4.231404958677686,3.12396694214876,0.140495867768595,3,5.639540205927847,6.855408798609928,121,2026-05-12 17:00:00,2026-05-12 19:00:00
35_18368562,35,18368562,b40ce4b4204a494a97c55c251e092424,전략적 팀 전투 : 우주의 신들,hidden_candidate,high,0,0,False,4,0.947637609701288,-1,high_rule_mismatch|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9163766632548619,0.9488229273285568,0.8454452405322416,0.9306550665301945,1.0,0.9141248720573183,609.0,728.0,4.024793388429752,3.165289256198347,0.1652892561983471,4,5.061011501421322,6.467698726104354,121,2026-04-15 20:00:00,2026-04-15 22:00:00
107_18836071,107,18836071,76e076e19ac2cac9a5c1e856b8fc7681,그림/아트,confirmed_suspicious,high,1,1,False,5,0.9968158705459601,-1,high_rule_mismatch|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9620777891504606,0.9759467758444217,0.8614380757420677,0.8526100307062436,1.0,0.91360670419652,444.0,501.0,2.117647058823529,1.8235294117647056,0.3781512605042016,10,5.393627546352361,6.218600119691729,119,2026-05-11 20:00:00,2026-05-11 21:59:00
109_18849871,109,18849871,3ef2872698aee4e944d808f27abca3a9,talk,confirmed_suspicious,high,1,1,False,6,0.8766526231673525,-1,normal_manifold_outlier|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_low_chat,0.8388945752302968,0.8884339815762539,0.9039150460593655,0.931422722620266,1.0,0.9136067041965199,74.0,81.0,2.644628099173554,1.6611570247933884,0.3305785123966942,5,3.20545280453606,4.406719247264253,121,2026-05-12 15:00:00,2026-05-12 17:01:00
117_18885302,117,18885302,3ef2872698aee4e944d808f27abca3a9,talk,confirmed_suspicious,high,1,1,False,6,0.949526307632695,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_low_chat,0.8633060388945752,0.9073694984646878,0.9147901740020471,0.8659160696008188,1.0,0.9109390992835209,93.0,111.0,3.5371900826446283,2.1983471074380163,0.2892561983471074,5,3.58351893845611,4.653960350157523,121,2026-05-14 15:00:00,2026-05-14 17:01:00
154_19067500,154,19067500,76e076e19ac2cac9a5c1e856b8fc7681,그림/아트,confirmed_suspicious,high,1,1,False,5,0.9979121772668526,-1,high_rule_mismatch|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.9518935516888434,0.9708290685772774,0.8762794268167862,0.8216479017400204,1.0,0.9108175537359263,234.5,250.0,2.066666666666667,1.6666666666666667,0.3916666666666666,8,4.744922676478071,5.525452939131784,120,2026-05-24 17:00:00,2026-05-24 19:00:00
161_19091030,161,19091030,0de024a1ca4a64f1a23a95ff9eeee5a5,발로란트,hidden_candidate,high,0,0,False,5,0.850298051072537,-1,high_rule_mismatch|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.91028659160696,0.9426816786079836,0.838792221084954,0.931422722620266,1.0,0.9098004094165812,604.0,731.0,3.5126050420168067,2.361344537815126,0.1680672268907563,2,5.207662998279906,6.496774990185863,119,2026-05-26 15:00:00,2026-05-26 16:59:00
157_19082897,157,19082897,bd6e67ad873b9f96f1480547bba0f097,프로젝트 좀보이드,confirmed_suspicious,high,1,1,False,6,0.9819165395466722,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_low_chat,0.8900716479017399,0.9303991811668373,0.9123592630501536,0.823439099283521,1.0,0.909653275332651,125.0,145.0,2.254237288135593,1.5932203389830508,0.288135593220339,5,3.761079916161761,4.962844630259907,118,2026-05-25 15:00:00,2026-05-25 16:59:00
109_18850454,109,18850454,2417b47685106ec21b79c8803b7f1ecf,마이닝 머천트,hidden_candidate,high,0,0,False,6,0.964517961024088,-1,high_rule_mismatch|hdbscan_noise|very_high_zero_rate|very_low_chat,0.9066530194472875,0.9411463664278403,0.8943193449334698,0.8352098259979529,1.0,0.909454964176049,139.0,173.0,2.3,1.808333333333333,0.2416666666666666,5,4.013085097473213,5.123963979403259,120,2026-05-12 15:00:00,2026-05-12 17:01:00
146_19029219,146,19029219,df8b694b2d35538e743deb90b939a7be,talk,hidden_candidate,high,0,0,False,6,0.8651682023486796,-1,high_rule_mismatch|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.934083930399181,0.9590583418628454,0.836489252814739,0.904042988741044,1.0,0.9092502558853633,387.5,497.0,1.7678571428571428,1.375,0.25,2,5.2148766803949975,6.210600077024653,56,2026-05-22 17:00:00,2026-05-22 17:56:00
134_18976901,134,18976901,17a4bfff01d96ffad065f641ce90bdde,로스트아크,confirmed_suspicious,high,1,1,False,6,0.9948130025324478,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_low_chat,0.8912998976458546,0.9309109518935517,0.9121033776867963,0.812691914022518,1.0,0.9075933981576254,112.5,168.0,2.8813559322033897,2.305084745762712,0.288135593220339,5,3.890081891519721,4.955827057601261,118,2026-05-19 17:00:00,2026-05-19 18:59:00
141_19010603,141,19010603,943e6cdde63d2e473fe85f238633effc,서브노티카 2,confirmed_suspicious,high,1,1,False,6,0.9864212670203198,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_low_chat,0.8698567041965198,0.9140225179119754,0.9135107471852609,0.8380245649948823,1.0,0.9072415557830092,86.0,103.0,1.975206611570248,1.4958677685950412,0.2727272727272727,5,3.506557897319982,4.61512051684126,121,2026-05-21 15:00:00,2026-05-21 17:01:00
136_18981954,136,18981954,75bd327f6ba6f57106c79fe3f2c3d19f,프로젝트: 도어즈,hidden_candidate,high,0,0,False,5,0.45621982944302747,-1,high_rule_mismatch|low_density_or_ambiguous_cluster|hdbscan_noise|very_high_gap|very_low_chat,0.8997952917093143,0.9370522006141249,0.8245905834186285,0.952661207778915,1.0,0.9071072159672467,569.0,667.0,3.798165137614679,2.458715596330275,0.128440366972477,2,5.062595033026967,6.504288173536645,109,2026-05-19 23:00:00,2026-05-20 00:49:00
145_19013446,145,19013446,1482d68b3478d2962e9d000ed6a33167,서브노티카 2,hidden_candidate,high,0,0,False,6,0.984413910901879,-1,high_rule_mismatch|normal_manifold_outlier|hdbscan_noise|very_high_zero_rate|very_low_chat,0.8961617195496417,0.9350051177072671,0.9062180143295804,0.8098771750255885,1.0,0.9064035312180142,108.5,132.0,2.1311475409836067,1.6229508196721312,0.2540983606557377,4,3.896896483842636,4.844187086458591,122,2026-05-22 15:00:00,2026-05-22 17:01:00
161_19099748,161,19099748,9d4f299325b38f9183bdb90b8849d912,PUBG: 배틀그라운드,confirmed_suspicious,high,1,1,False,5,0.9990637352436381,-1,high_rule_mismatch|hdbscan_noise|very_high_zero_rate|very_high_gap|very_low_chat,0.963510747185261,0.9769703172978506,0.8688587512794268,0.8016888433981576,1.0,0.9063779426816786,269.0,396.0,1.801652892561984,1.3471074380165289,0.4297520661157025,8,4.990432586778736,5.958424693029782,121,2026-05-26 15:00:00,2026-05-26 17:00:00
